animeID,name,premiered,genre,type,episodes,producer,licensor,studio,source,scored,scoredBy,members
13251,Shin Hikari Shinwa: Palutena no Kagami,None,"['Adventure', 'Fantasy', 'Comedy']",ONA,3,[],[],"['Production I.G', 'Studio 4°C', 'Shaft']",Game,6.49,1347,2820
13253,Blossom,None,['Music'],Movie,1,[],[],['Ordet'],Unknown,6.57,2201,3697
13255,Haru wa Kuru,None,['Adventure'],ONA,1,[],[],['Studio 4°C'],Unknown,5.85,349,696
13259,Kyoto Animation: Ajisai-hen,None,['Magic'],Special,1,"['Lantis', 'Rakuonsha', 'Animation Do']",[],['Kyoto Animation'],Original,5.62,1938,3623
13261,Inazuma Eleven Go: Chrono Stone,Spring 2012,"['Sports', 'Super Power', 'Shounen']",TV,51,[],[],['OLM'],Game,7.35,13337,23746
13263,Fate/Zero: Onegai! Einzbern Soudanshitsu,None,['Comedy'],Special,6,['Aniplex'],['Aniplex of America'],['ufotable'],Unknown,6.72,11305,25955
13267,Shinryaku!! Ika Musume,None,"['Slice of Life', 'Comedy', 'Shounen']",OVA,3,"['Lantis', 'Glovision']",['Sentai Filmworks'],['Diomedea'],Manga,7.54,9148,18776
13271,Hunter x Hunter Movie 1: Phantom Rouge,None,"['Action', 'Adventure', 'Super Power', 'Fantasy', 'Shounen']",Movie,1,"['VAP', 'Nippon Television Network', 'TOHO animation', 'Shueisha', 'Hiroshima Television']",['Viz Media'],['Madhouse'],Manga,7.35,43812,74227
13281,FlashBack,None,['Music'],Music,1,"[""Toy's Factory""]",[],[],Unknown,6.77,1278,2062
13283,One Off,None,['Slice of Life'],OVA,4,"['Dentsu', 'TYO']",[],['TYO Animations'],Original,6.47,4636,11911
13287,Galaxy Angel Specials,None,"['Comedy', 'Sci-Fi']",Special,2,['Broccoli'],['Bandai Entertainment'],['Madhouse'],Unknown,6.88,602,1531
13299,Houkago no Tinker Bell,None,"['Comedy', 'Drama', 'Mystery', 'Romance', 'School', 'Slice of Life']",OVA,1,['Youmex'],[],['Production Reed'],Light novel,5.83,122,478
13303,Usogui,None,"['Game', 'Psychological', 'Seinen']",OVA,1,[],[],['Shueisha'],Manga,5.75,81,1200
13307,Shounen Ninja Kaze no Fujimaru,Summer 1964,"['Action', 'Adventure', 'Samurai', 'Shounen']",TV,65,[],[],['Toei Animation'],Unknown,6.07,51,419
13309,Kyoto Animation: Hoshi-hen,None,['Fantasy'],Special,1,"['Lantis', 'Animation Do']",[],['Kyoto Animation'],Original,5.78,1724,3178
13311,Henshin Gattai! 5 tsu no Atsuki Tamashii,None,"['Super Power', 'Music']",Music,1,[],[],['Gainax'],Original,4.1,231,428
13325,Crimson Girls: Chikan Shihai,None,['Hentai'],OVA,3,['Rabbit Gate'],[],['Studio Eromatick'],Unknown,6.52,2047,5280
13331,Jormungand: Perfect Order,Fall 2012,"['Action', 'Adventure', 'Seinen']",TV,12,"['Geneon Universal Entertainment', 'Shogakukan Productions']",['Funimation'],['White Fox'],Manga,8,67203,120166
13333,Tari Tari,Summer 2012,"['Music', 'Slice of Life', 'School']",TV,13,"['Bandai Visual', 'Dentsu', 'Sotsu', 'Lantis', 'Pony Canyon', 'Showgate', 'Good Smile Company', 'Infinite']",['Sentai Filmworks'],['P.A. Works'],Original,7.38,43673,110282
13335,Fuse: Teppou Musume no Torimonochou,None,"['Action', 'Drama', 'Historical', 'Supernatural']",Movie,1,"['TV Tokyo', 'Sotsu', 'MediaNet', 'Kids Station', 'Nippon Columbia', 'Asmik Ace', 'Q-Tec', 'Tokyo Theatres', 'Bungeishunjuu', 'Toppan Printing', 'Keisei Electric Railway']","['NIS America, Inc.']",['TMS Entertainment'],Book,7.44,7472,19293
13349,Chouyaku Hyakuninisshu: Uta Koi.,Summer 2012,"['Comedy', 'Historical', 'Josei', 'Romance']",TV,13,"['TV Tokyo', 'Aniplex', 'Nihon Ad Systems', 'DAX Production']",[],['TYO Animations'],Manga,7.52,6305,20411
13357,High School DxD Specials,None,"['Ecchi', 'Comedy', 'Harem', 'Romance', 'Demons', 'School']",Special,6,"['Genco', 'Lantis']",['Funimation'],['TNK'],Light novel,7.37,69271,117224
13359,PistStar,None,['Magic'],ONA,1,[],[],[],Unknown,4.67,190,383
13365,Samchongsa: Time Machine 001,None,"['Adventure', 'Sci-Fi']",Movie,1,['Sunwoo Entertainment'],[],[],Unknown,4.9,41,184
13367,"Kono Naka ni Hitori, Imouto ga Iru!",Summer 2012,"['Harem', 'Mystery', 'Comedy', 'Romance', 'Ecchi', 'School']",TV,12,"['Lantis', 'TBS', 'DAX Production']",['Sentai Filmworks'],['Studio Gokumi'],Light novel,6.75,67533,137976
13369,Cornelis,None,['Comedy'],Movie,1,[],[],[],Unknown,5.3,143,313
13373,Kyoto Animation: Hana-hen,None,['Slice of Life'],Special,1,[],[],['Kyoto Animation'],Original,5.78,1878,3373
13375,Kyoto Animation: Sora-hen,None,['Slice of Life'],Special,1,[],[],['Kyoto Animation'],Original,5.61,1730,3152
13377,Recorder to Randoseru Re♪,Spring 2012,"['Comedy', 'School', 'Seinen', 'Slice of Life']",TV,13,['Takeshobo'],[],['Seven'],4-koma manga,6.94,13006,21856
13379,Okusama wa Michael,None,['Hentai'],OVA,2,['ChiChinoya'],[],[],Original,6.2,971,2923
13391,Rakuen Tsuihou,None,"['Action', 'Sci-Fi', 'Mecha']",Movie,1,"['Toei Animation', 'Kinoshita Koumuten']",['Aniplex of America'],['Graphinica'],Original,7.48,32263,69291
13403,Inu x Boku SS Special,None,"['Comedy', 'Supernatural', 'Shounen']",Special,1,['Aniplex'],['Sentai Filmworks'],['David Production'],Manga,7.72,34930,63249
13405,Utsu Musume Sayuri,None,"['Comedy', 'Dementia']",OVA,1,[],[],[],Original,2.09,5909,7987
13407,Doudou,None,['Fantasy'],OVA,2,[],[],[],Unknown,5.62,176,369
13409,Moyashimon Returns,Summer 2012,"['Comedy', 'Supernatural', 'School', 'Seinen']",TV,11,"['Aniplex', 'Dentsu', 'Kodansha', 'Fuji TV']",[],"['Telecom Animation Film', 'Shirogumi']",Manga,7.24,10073,19855
13411,Guilty Crown: Lost Christmas - An Episode of Port Town,None,"['Action', 'Sci-Fi', 'Super Power', 'Drama']",OVA,1,['Nitroplus'],[],['Production I.G'],Original,7.04,39460,71985
13421,Wheels,None,['Comedy'],OVA,1,[],[],[],Unknown,4.58,247,465
13423,Fushigi Sekai Atagoul Monogatari,None,['Adventure'],OVA,1,[],[],[],Unknown,5.33,71,191
13427,PES: Peace Eco Smile,None,"['Slice of Life', 'Space']",ONA,7,[],[],['Studio 4°C'],Unknown,5.71,1446,2904
13429,Sakasama no Patema: Beginning of the Day,None,['Sci-Fi'],Special,4,['Asmik Ace'],[],"['Studio Rikka', 'Purple Cow Studio Japan']",Unknown,7.45,9377,22037
13431,Himitsukessha Taka no Tsume NEO,Spring 2012,"['Comedy', 'Parody', 'Super Power']",TV,38,[],[],['DLE'],Unknown,6.17,52,311
13433,himitsukesshatakanotsume.jp,None,"['Comedy', 'Parody', 'Super Power']",ONA,78,[],[],['DLE'],Unknown,6,40,240
13435,Taka no Tsume NEO Announcement Movie,None,"['Comedy', 'Parody', 'Super Power']",Special,1,[],[],[],Unknown,5.24,62,233
13439,Shinpi no Hou,None,"['Adventure', 'Supernatural']",Movie,1,"['Half H.P Studio', 'Nikkatsu']",[],['HS Pictures Studio'],Unknown,5.13,389,1436
13441,Shiawasette Naani,None,['Fantasy'],OVA,1,[],[],['Kyoto Animation'],Novel,5.19,339,682
13449,Shippuu! Iron Leaguer: Silver no Hata no Moto ni,None,"['Mecha', 'Sports']",OVA,5,[],[],['Sunrise'],Original,6.6,64,255
13455,Zumomo to Nupepe,Spring 2012,['Comedy'],TV,32,[],[],['Egg'],Unknown,6.11,27,236
13457,Tomodachi 8-nin,Spring 2011,"['Comedy', 'Kids']",TV,None,[],[],['Egg'],Original,5.29,21,212
13459,Ribbon-chan,Spring 2012,['Comedy'],TV,24,[],[],[],Unknown,5.67,15,164
13463,Panda no Taputapu,Spring 2012,['Kids'],TV,None,[],[],['Kachidoki Studio'],Original,5.95,21,220
13465,Little Charo: Touhoku-hen,Spring 2012,['Kids'],TV,12,[],[],[],Original,5.85,13,177
13469,Hyouka: Motsubeki Mono wa,None,"['Slice of Life', 'Mystery', 'School']",OVA,1,[],['Funimation'],['Kyoto Animation'],Light novel,7.4,59632,98285
13479,Uchuu Kyoudai: Apo's Dream,None,"['Comedy', 'Sci-Fi', 'Space']",OVA,1,['Milky Cartoon'],[],[],Unknown,5.55,992,2936
13495,Tokyo Disney Resort: Yume ga Kanau Basho,None,['Slice of Life'],Special,1,[],[],['Production I.G'],Original,6.27,634,1111
13497,Neko no Sumu Shima,None,['Drama'],Special,1,['Ashi Production'],[],[],Unknown,5.29,31,290
13499,Himitsukessha Taka no Tsume THE PLANETARIUM: Burabura! Black Hole no Nazo,None,"['Adventure', 'Comedy', 'Parody', 'Space']",Special,1,[],[],[],Unknown,4.84,31,196
13501,Cofun Gal no Coffy,None,"['Comedy', 'Historical', 'Parody']",ONA,10,[],[],[],Unknown,4.86,22,141
13503,Cofun Gal no Coffy (TV),Spring 2006,"['Comedy', 'Parody']",TV,11,[],[],[],Unknown,6.05,21,160
13505,Cofun Gal no Coffy Campus Life,Fall 2009,['Comedy'],TV,11,[],[],[],Unknown,5.25,20,159
13507,Cofun Gal no Coffy: Okehazama no Tatakai,None,"['Parody', 'Comedy', 'Historical']",Movie,1,[],[],[],Unknown,5.37,19,135
13509,Cofun Gal no Coffy: Juuninin to Ikareru Cofun-tachi,None,['Comedy'],Movie,1,[],[],[],Unknown,5.19,16,139
13511,Cofun Gal no Coffy: Cofunderella,None,['Comedy'],Movie,1,[],[],[],Original,5.59,17,140
13513,Anima,None,['Music'],Movie,1,[],[],[],Unknown,5.03,723,1429
13515,Neo Satomi Hakkenden: Satomi-chanchi no Hachi Danshi,None,['Comedy'],ONA,1,[],[],[],Unknown,5.28,144,447
13517,Ryuugajou Nanana no Maizoukin PV,None,"['Comedy', 'Supernatural']",Special,1,[],[],['A-1 Pictures'],Light novel,6.64,2714,9996
13519,Organic,None,['Comedy'],ONA,1,[],[],[],Unknown,5.42,109,265
13535,Binbougami ga!,Summer 2012,"['Comedy', 'Parody', 'Shounen', 'Supernatural']",TV,13,"['TV Tokyo', 'Bandai Visual', 'Dentsu', 'Trinity Sound', 'Sony Music Entertainment', 'Studio Jack', 'Shueisha']",['Funimation'],['Sunrise'],Manga,7.8,81224,164356
13541,Rui no Masaiban,None,['Comedy'],ONA,1,[],[],[],Unknown,4.94,128,342
13543,Nantokashite Alguard,None,['Comedy'],ONA,1,[],[],[],Unknown,4.44,138,312
13551,Shuukan Storyland,Fall 1999,"['Slice of Life', 'Comedy', 'Drama', 'Seinen']",TV,56,['Nippon Television Network'],[],['Satelight'],Original,6.65,34,317
13553,Bakusou Circuit Roman Twin,None,['Sports'],OVA,1,['Japan Home Video'],[],[],Unknown,5.47,36,250
13559,Lovely Day: Boku to Kanojo no Nana Nichikan,None,['Hentai'],OVA,1,"['Studio 9 MAiami', 'Queen Bee']",[],[],Manga,6.07,1078,3161
13561,Guilty Crown: 4-koma Gekijou,None,['Comedy'],Special,11,"['Aniplex', 'Studio Moriken']",['Funimation'],['Production I.G'],4-koma manga,7.15,5016,18386
13563,The Four Seasons,None,['Slice of Life'],ONA,4,[],[],['P.A. Works'],Original,6.37,619,1619
13585,Natsuyuki Rendezvous,Summer 2012,"['Supernatural', 'Drama', 'Romance', 'Josei']",TV,11,"['Fuji TV', 'Toho', 'Sony Music Entertainment']",['Sentai Filmworks'],['Doga Kobo'],Manga,7.33,24403,55328
13587,Persona 4 the Animation: No One is Alone,None,"['Sci-Fi', 'Adventure', 'Mystery', 'Super Power', 'Supernatural', 'School']",Special,1,['Aniplex'],['Sentai Filmworks'],['AIC A.S.T.A.'],Game,7.55,18078,34008
13595,"Suki de Suki de, Suki de The Animation",None,['Hentai'],OVA,2,['Pink Pineapple'],[],['Office Takeout'],Manga,7.01,3105,7660
13599,Robotics;Notes,Fall 2012,"['Sci-Fi', 'Mystery', 'Drama', 'Mecha', 'School']",TV,22,"['Aniplex', 'Fuji TV', 'Nitroplus', 'Sony Music Entertainment', 'Fuji Pacific Music Publishing', 'MAGES.']",['Funimation'],['Production I.G'],Visual novel,7.39,59095,140130
13601,Psycho-Pass,Fall 2012,"['Action', 'Police', 'Psychological', 'Sci-Fi']",TV,22,"['Dentsu', 'Fuji TV', 'Nitroplus', 'Sony Music Entertainment', 'Kyoraku Industrial Holdings']",['Funimation'],['Production I.G'],Original,8.43,426348,864443
13619,Sayonara Zetsubou Sensei Special Omake,None,"['Comedy', 'Parody', 'School']",Special,1,[],[],['Shaft'],Manga,6.68,1629,4827
13629,Furiko,None,"['Music', 'Slice of Life', 'Drama', 'Romance']",Special,1,[],[],[],Original,7.67,8874,13556
13639,Hi no Youjin,None,"['Historical', 'Slice of Life']",Movie,1,[],['Sentai Filmworks'],['Sunrise'],Unknown,6.35,2607,5323
13643,Imouto Twins,None,['Hentai'],OVA,1,['Digital Works'],['Media Blasters'],['Y.O.U.C'],Original,6.08,698,2072
13655,Little Busters!,Fall 2012,"['Slice of Life', 'Comedy', 'Supernatural', 'Drama', 'School']",TV,26,"['Warner Bros. Japan', 'Showgate']",['Sentai Filmworks'],['J.C.Staff'],Visual novel,7.6,71743,191751
13659,Ore no Imouto ga Konnani Kawaii Wake ga Nai.,Spring 2013,"['Slice of Life', 'Comedy', 'Romance']",TV,13,['Aniplex'],['Aniplex of America'],['A-1 Pictures'],Light novel,7.24,177635,287957
13663,To LOVE-Ru Darkness,Fall 2012,"['Comedy', 'Ecchi', 'Harem', 'Romance', 'School', 'Sci-Fi', 'Shounen']",TV,12,"['Geneon Universal Entertainment', 'Magic Capsule', 'Shueisha']",['Sentai Filmworks'],['Xebec'],Manga,7.66,116523,215367
13667,Naruto: Shippuuden Movie 6 - Road to Ninja,None,"['Action', 'Super Power', 'Adventure', 'Martial Arts', 'Shounen']",Movie,1,"['TV Tokyo', 'Aniplex', 'Dentsu', 'Toho', 'Shueisha']",['Viz Media'],['Studio Pierrot'],Manga,7.8,87985,146205
13669,Owari no Chronicle,None,"['Action', 'Adventure', 'Fantasy', 'Sci-Fi']",Special,1,[],[],[],Light novel,5.17,740,2431
13673,Otome Nadeshiko Koi Techou,None,"['Historical', 'Shoujo']",OVA,1,['Studio Izena'],[],[],Unknown,5.98,2063,4062
13675,Taisei Kensetsu: Bosporus Kaikyou Tunnel,None,['Drama'],Special,1,['CoMix Wave Films'],[],[],Unknown,6.19,2102,3913
13677,Ao no Exorcist Movie Special,None,"['Parody', 'Comedy']",Special,1,[],[],[],Unknown,7.09,9587,27344
13679,Tottoko Hamtarou Hai!,Spring 2006,"['Kids', 'Adventure']",TV,77,['TV Tokyo'],[],[],Unknown,6.71,1043,2759
13681,Nekogami Yaoyorozu Specials,None,"['Comedy', 'Supernatural', 'Seinen']",Special,7,['Akita Shoten'],[],['AIC Plus+'],Manga,6.35,277,1220
13691,Taisei Kensetsu: Shin Doha Kokusai Kuukou,None,['Drama'],Special,1,['CoMix Wave Films'],[],[],Unknown,5.99,1479,2710
13693,Ippatsu Hicchuu!! Devander,None,"['Action', 'Sci-Fi', 'Parody', 'Super Power', 'Mecha']",OVA,1,[],[],['Tatsunoko Production'],Unknown,5.63,181,482
13709,Afro Samurai Movie,None,"['Action', 'Adventure', 'Samurai']",Movie,1,[],['Funimation'],['Gonzo'],Original,7.6,18963,35083
13715,Kennel Tokorozawa,None,"['Ecchi', 'Comedy', 'School']",OVA,1,"['Fuji TV', 'Animation 21']",[],[],Manga,4.51,474,974
13727,Rinne no Lagrange: Kamogawa Days,None,"['Slice of Life', 'Comedy', 'School', 'Sci-Fi']",OVA,1,"['Production I.G', 'Bandai Visual', 'Yomiuri Telecasting', 'flying DOG']",['Viz Media'],['Xebec'],Original,6.85,2814,7083
13731,Koukyoushihen Eureka Seven: New Order,None,"['Adventure', 'Drama', 'Mecha', 'Romance', 'Sci-Fi']",Special,1,[],[],['Bones'],Original,6.69,2895,7838
13755,Shanshui Qing,None,['Music'],Movie,1,['Shanghai Animation Film Studio'],[],[],Unknown,6.59,399,1029
13757,Mashiro-iro Symphony: The Color of Lovers Picture Drama,None,"['Harem', 'Romance', 'Drama']",Special,2,[],[],['Manglobe'],Unknown,6.55,2525,6940
13759,Sakurasou no Pet na Kanojo,Fall 2012,"['Comedy', 'Drama', 'Romance', 'School', 'Slice of Life']",TV,24,"['Genco', 'Media Factory', 'ASCII Media Works']",['Sentai Filmworks'],['J.C.Staff'],Light novel,8.3,360863,642396
13767,Junjou Romantica OVA,None,"['Comedy', 'Drama', 'Romance', 'Shounen Ai']",OVA,2,"['Kadokawa Shoten', 'Romantica club !!']",[],['Studio Deen'],Manga,8.01,16388,33811
13769,Kamen no Ninja Akakage,Fall 1987,"['Action', 'Fantasy']",TV,23,[],[],['Toei Animation'],Unknown,6.57,64,405
13781,Dokkiri Doctor Special,None,"['Comedy', 'Ecchi']",Special,1,[],[],['Studio Pierrot'],Manga,6.18,34,227
13785,Uhou Renka,None,['Hentai'],OVA,2,[],[],['PoRO'],Visual novel,6.86,2658,7568
13789,Little Nemo Pilot,None,['Adventure'],Special,1,['Tokyo Movie Shinsha'],[],['TMS Entertainment'],Unknown,6.14,305,661
13793,Fashion no Hajimari,None,['Comedy'],ONA,1,[],[],[],Unknown,4.56,300,565
13795,The Green Wind,None,['Fantasy'],Special,1,[],[],[],Unknown,5.03,232,457
13799,Pokemon: Meloetta no Kirakira Recital,None,"['Adventure', 'Comedy', 'Fantasy', 'Kids', 'Music']",Movie,1,[],['The Pokemon Company International'],['OLM'],Game,6.58,2345,5787
13807,Corpse Party: Missing Footage,None,"['Horror', 'School']",OVA,1,[],[],['Asread'],Visual novel,6.28,47313,86286
13817,Kamiusagi Rope,None,"['Slice of Life', 'Comedy']",Movie,14,[],[],[],Original,5.64,42,291
13819,Kamiusagi Rope 2,None,"['Slice of Life', 'Comedy']",Movie,12,[],[],[],Original,5.41,39,217
13821,"Kamiusagi Rope tsuka, Natsuyasumi Rasuichi tte Maji ssuka!?",None,"['Adventure', 'Comedy', 'Slice of Life']",Movie,1,[],[],[],Original,5.48,33,232
13823,Kamiusagi Rope Movie Episode 0,None,"['Slice of Life', 'Comedy']",ONA,1,[],[],[],Original,5.58,52,219
13825,Kamiusagi Rope x au Collaboration,None,"['Slice of Life', 'Comedy']",ONA,6,[],[],[],Original,5,45,209
13827,Kamiusagi Rope x Panasonic Collaboration,None,"['Slice of Life', 'Comedy']",Movie,1,[],[],[],Original,5.43,47,226
13831,Kamiusagi Rope 3 (ONA),None,"['Slice of Life', 'Comedy']",ONA,2,[],[],[],Original,5.43,40,200
13833,Nagareboshi Lens,None,"['Romance', 'Shoujo']",OVA,1,['Advance Syakujii'],[],['Kinema Citrus'],Manga,6.74,8885,16234
13835,Marimo no Hana: Saikyou Butouha Shougakusei Densetsu,None,"['Action', 'Shoujo']",OVA,1,['Shueisha'],[],['Kinema Citrus'],Manga,5.07,2279,3713
13837,Detective Conan Bonus File: Fantasista Flower,None,"['Comedy', 'Mystery', 'Police', 'Shounen', 'Sports']",OVA,1,"['Shogakukan Productions', 'Tokyo Movie Shinsha', 'Toho']",[],[],Unknown,7.49,2655,6336
13839,Detective Conan OVA 12: The Miracle of Excalibur,None,"['Police', 'Sports', 'Comedy', 'Mystery', 'Shounen']",OVA,1,[],[],['TMS Entertainment'],Manga,7.13,3366,7153
13843,Wild Adapter,None,"['Action', 'Mystery', 'Drama', 'Shoujo']",OVA,2,['Frontier Works'],[],['Anpro'],Manga,6.25,1615,6295
13851,To LOVE-Ru Darkness OVA,None,"['Sci-Fi', 'Harem', 'Comedy', 'Romance', 'Ecchi', 'School', 'Shounen']",OVA,6,[],[],['Xebec'],Manga,7.73,45295,85028
13855,Queen's Blade: Rebellion Specials,None,['Ecchi'],Special,6,"['Genco', 'Media Factory', 'Hobby Japan']","['Sentai Filmworks', 'NYAV Post']",['Arms'],Other,6.2,2338,6735
13857,Souhaku Shisuferia,None,['Music'],Music,1,[],[],[],Unknown,5.58,160,347
13859,Accel World: Acchel World.,None,"['Sci-Fi', 'Comedy']",Special,8,[],['Viz Media'],['J.C.Staff'],4-koma manga,6.31,15343,33255
13863,Arve Rezzle: Kikaijikake no Yousei-tachi,None,"['Action', 'Thriller', 'Drama', 'Mystery', 'Sci-Fi']",Movie,1,[],[],['Zexcs'],Light novel,6.35,10132,22185
13917,Star☆Jewel Gaiden: Natsumi Oblivion,None,"['Hentai', 'Yuri']",OVA,1,['Zyc'],[],[],Original,5.13,456,1559
13927,Sacred Seven: Shirogane no Tsubasa Picture Drama,None,"['Action', 'Comedy', 'School', 'Sci-Fi', 'Super Power']",Special,2,[],[],['Sunrise'],Unknown,6.21,524,2095
13931,Bishoujo Senshi Sailor Moon: Sailor Stars - Hero Club,None,"['Adventure', 'Comedy', 'Drama', 'Fantasy', 'Magic', 'Romance', 'Shoujo']",OVA,3,['TV Asahi'],[],['Toei Animation'],Unknown,7.38,1832,5977
13935,Houkago Midnighters,None,"['Fantasy', 'Kids']",Movie,1,"['CoMix Wave Films', 'Sony Music Entertainment']",[],[],Unknown,6.36,425,1050
13937,Saishuu Chikan Densha Next,None,['Hentai'],OVA,2,['Pink Pineapple'],[],['Office Takeout'],Visual novel,6.72,1221,3570
13939,Accel World EX,None,"['Action', 'Game', 'Sci-Fi', 'Romance', 'School']",OVA,2,[],[],['Sunrise'],Light novel,7.24,45391,84668
13947,Ashita no Eleven-tachi,None,['Sports'],Special,1,[],[],[],Unknown,5.46,46,268
13955,Dennou Coil Recaps,None,"['Adventure', 'Comedy', 'Drama', 'Mystery', 'Sci-Fi']",Special,2,"['NHK', 'Tokuma Shoten']",[],['Madhouse'],Unknown,6.42,527,1856
13959,Milky Gal: Cats Ai,None,['Hentai'],OVA,1,[],[],[],Unknown,4.79,85,346
13965,Thermae Romae x LOFT Collaboration,None,"['Comedy', 'Historical', 'Seinen']",Special,1,[],[],['DLE'],Unknown,6.16,118,583
13967,Thermae Romae x Asahi Shimbun Digital Collaboration,None,"['Comedy', 'Historical', 'Seinen']",Special,1,[],[],['DLE'],Unknown,6.24,129,602
13969,Thermae Romae x Yoyogi Animation Gakuin Collaboration,None,"['Comedy', 'Historical', 'Seinen']",Special,1,[],[],['DLE'],Unknown,6.37,857,1563
13971,663114,None,['Fantasy'],Movie,1,[],[],[],Unknown,5.42,1461,2645
13983,Thermae Romae: Kodai Romajin ga Uchuu e,None,"['Space', 'Comedy', 'Seinen']",Special,1,[],[],['DLE'],Unknown,6.13,340,992
13993,Goulart Knights: Evoked the Beginning White,None,"['Action', 'Drama', 'Fantasy', 'Shoujo', 'Supernatural']",OVA,1,[],[],['Studio Blanc'],Original,6.13,375,2295
14007,"Akai Shouzou: Char, Soshite Frontal e",None,"['Drama', 'Mecha', 'Military', 'Sci-Fi', 'Shounen', 'Space']",Special,1,[],[],['Sunrise'],Unknown,6.16,257,1197
14023,R²: Rise R to the Second Power,None,['Music'],Music,1,['Mag Garden'],[],[],Manga,5.31,158,326
14027,Boku wa Tomodachi ga Sukunai: Relay Shousetsu wa Ketsumatsu ga Hanpanai,None,"['Harem', 'Slice of Life', 'Comedy', 'Romance', 'School']",OVA,1,[],['Funimation'],['AIC Build'],Light novel,7.17,48254,83359
14039,Katayoku no Khronos Gear,None,"['Action', 'Sci-Fi']",OVA,1,['G-mode'],[],[],Unknown,7.25,32,690
14045,Mangirl!,Winter 2013,"['Comedy', 'Slice of Life']",TV,13,['Earth Star Entertainment'],[],['Doga Kobo'],Manga,5.97,10266,24257
14047,Ikusa Otome Valkyrie G,None,"['Fantasy', 'Hentai', 'Supernatural']",OVA,2,"['T-Rex', 'Cotton Doll']",[],[],Visual novel,6.58,934,2991
14049,Mashiro-iro Symphony: Airi ga Anata no Kanojo ni!?,None,"['Harem', 'Romance']",Special,1,[],[],['Manglobe'],Unknown,6.23,3586,8324
14059,Kimagure Orange☆Road: Tanabata Special,None,['Shounen'],OVA,1,[],[],['Studio Pierrot'],Manga,6.89,278,1029
14067,Ginga Hyouryuu Vifam: Chicago Super Police 13,None,"['Action', 'Comedy', 'Parody', 'Police']",Special,1,[],[],[],Unknown,6.1,69,224
14069,Shinjuku Shin-chan: Yoiko no Koutsuu Anzen,None,['Kids'],ONA,1,[],[],[],Unknown,4.94,48,177
14073,Ebiten: Kouritsu Ebisugawa Koukou Tenmonbu,None,"['Comedy', 'Ecchi', 'Parody', 'School', 'Shounen']",ONA,10,['AMG MUSIC'],['Sentai Filmworks'],['AIC Classic'],Manga,6.28,6764,20359
14075,Zetsuen no Tempest,Fall 2012,"['Action', 'Mystery', 'Psychological', 'Drama', 'Magic', 'Fantasy', 'Shounen']",TV,24,"['Aniplex', 'Dentsu', 'Square Enix', 'Mainichi Broadcasting System', 'Yahoo! Japan']",['Aniplex of America'],['Bones'],Manga,8.09,176036,384401
14077,Blood-C: None-None Gekijou,None,"['Comedy', 'Parody']",ONA,7,['Production I.G'],['Funimation'],['Studio PuYUKAI'],Unknown,6.3,1662,7174
14093,Pokemon Best Wishes! Season 2,Summer 2012,"['Action', 'Adventure', 'Comedy', 'Fantasy', 'Kids']",TV,24,"['TV Tokyo', 'MediaNet', 'Half H.P Studio', 'Studio Jack']",['The Pokemon Company International'],['OLM'],Game,6.61,16847,31442
14095,Kamen Rider Fourze x Crayon Shin-chan,None,"['Action', 'Comedy', 'Seinen']",Special,4,[],[],[],Unknown,6.08,243,711
